max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,3161.0,0.5,9,0.6538167106632029,0.1095074979272142
5,2,gini,3161.0,0.5,10,0.6362318471105651,0.09396095272110093
5,2,gini,3161.0,0.5,11,0.7145178439148098,0.10622912348402473
5,2,gini,3161.0,0.5,12,0.6795346700830198,0.10271516993012679
5,2,gini,3161.0,0.5,13,0.6169526104028605,0.07762559480880754
5,2,gini,3161.0,0.5,14,0.6735834438583203,0.07343594316130779
5,2,gini,3161.0,0.5,15,0.6522485557805942,0.0642508622383002
5,2,gini,3161.0,0.5,16,0.6486965596272501,0.07429251386231298
5,2,gini,3161.0,0.5,17,0.6398011317806659,0.10394143296388075
5,2,gini,3161.0,0.5,18,0.6691343892312102,0.07759537857852421
5,2,gini,3161.0,0.5,19,0.6405935312668269,0.0993124868921509
5,2,gini,3161.0,0.5,20,0.6302586910911486,0.07855770388428716
5,2,gini,3161.0,0.5,21,0.6495753153095402,0.05102538970676633
5,2,gini,3161.0,0.5,22,0.6532744664628675,0.07723527657116214
5,2,gini,3161.0,0.5,23,0.6909459446730133,0.09201495079640457
5,2,gini,3161.0,0.5,24,0.6242860714461909,0.10666301678772055
5,2,gini,3161.0,0.5,25,0.6280640401987271,0.07556314716227065
5,2,gini,3267.2,0.5,1,0.5,0.0
5,2,gini,3267.2,0.5,2,0.9206123472933566,0.015188720043959695
5,2,gini,3267.2,0.5,3,0.8918971100839691,0.09403464252410117
5,2,gini,3267.2,0.5,4,0.8275413693440168,0.08102369985944681
5,2,gini,3267.2,0.5,5,0.8243316055136894,0.07259713779080587
5,2,gini,3267.2,0.5,6,0.8080447453153775,0.04847589660746006
5,2,gini,3267.2,0.5,7,0.7872577004376444,0.07161565352813243
5,2,gini,3267.2,0.5,8,0.7862541800491056,0.06534221681970814
5,2,gini,3267.2,0.5,9,0.7940138751687986,0.04863062645475393
5,2,gini,3267.2,0.5,10,0.7948334188023285,0.04956889502025296
5,2,gini,3267.2,0.5,11,0.832109012493514,0.03825590806487407
5,2,gini,3267.2,0.5,12,0.8016603632678262,0.07094765205326198
5,2,gini,3267.2,0.5,13,0.7981132776108499,0.04197557537610476
5,2,gini,3267.2,0.5,14,0.81722830157413,0.05638982314631817
5,2,gini,3267.2,0.5,15,0.812278603476239,0.04004942066001202
5,2,gini,3267.2,0.5,16,0.7930807543556161,0.058949646260103516
5,2,gini,3267.2,0.5,17,0.8294124365861485,0.06988494227505113
5,2,gini,3267.2,0.5,18,0.806261983051078,0.07287394060658671
5,2,gini,3267.2,0.5,19,0.836343610922912,0.04704938894532471
5,2,gini,3267.2,0.5,20,0.8192780287526986,0.045180666783132525
5,2,gini,3267.2,0.5,21,0.8100899628552526,0.05103854752619402
5,2,gini,3267.2,0.5,22,0.8096750105264201,0.04556047351691953
5,2,gini,3267.2,0.5,23,0.8062411799967881,0.04615250460573421
5,2,gini,3267.2,0.5,24,0.7702629991791876,0.0908901901124207
5,2,gini,3267.2,0.5,25,0.812411605061002,0.05424107442195797
5,2,gini,5138.5,0.5,1,0.48697677195130895,0.024754302658629285
5,2,gini,5138.5,0.5,2,1.0,0.0
5,2,gini,5138.5,0.5,3,1.0,0.0
5,2,gini,5138.5,0.5,4,1.0,0.0
5,2,gini,5138.5,0.5,5,1.0,0.0
5,2,gini,5138.5,0.5,6,1.0,0.0
5,2,gini,5138.5,0.5,7,1.0,0.0
5,2,gini,5138.5,0.5,8,1.0,0.0
5,2,gini,5138.5,0.5,9,1.0,0.0
5,2,gini,5138.5,0.5,10,1.0,0.0
5,2,gini,5138.5,0.5,11,1.0,0.0
5,2,gini,5138.5,0.5,12,1.0,0.0
5,2,gini,5138.5,0.5,13,1.0,0.0
5,2,gini,5138.5,0.5,14,1.0,0.0
5,2,gini,5138.5,0.5,15,1.0,0.0
5,2,gini,5138.5,0.5,16,1.0,0.0
5,2,gini,5138.5,0.5,17,1.0,0.0
5,2,gini,5138.5,0.5,18,1.0,0.0
5,2,gini,5138.5,0.5,19,1.0,0.0
5,2,gini,5138.5,0.5,20,1.0,0.0
5,2,gini,5138.5,0.5,21,1.0,0.0
5,2,gini,5138.5,0.5,22,1.0,0.0
5,2,gini,5138.5,0.5,23,1.0,0.0
5,2,gini,5138.5,0.5,24,1.0,0.0
5,2,gini,5138.5,0.5,25,1.0,0.0
5,2,gini,5495.0,0.5,1,0.6453823625039766,0.1502231776129844
5,2,gini,5495.0,0.5,2,0.914567808782205,0.028888742726700858
5,2,gini,5495.0,0.5,3,0.9229424692524537,0.040986254266982367
5,2,gini,5495.0,0.5,4,0.915455505536775,0.030433962594240815
5,2,gini,5495.0,0.5,5,0.9012250389823885,0.030213894063515136
5,2,gini,5495.0,0.5,6,0.9053843750418828,0.04063472190667021
5,2,gini,5495.0,0.5,7,0.8904298902463159,0.03816771299790447
5,2,gini,5495.0,0.5,8,0.9217286360317598,0.04699210822224207
5,2,gini,5495.0,0.5,9,0.9227740871011134,0.03295166764992727
5,2,gini,5495.0,0.5,10,0.9186697162582431,0.04920414289423708
5,2,gini,5495.0,0.5,11,0.9276438835706685,0.027196056673712988
5,2,gini,5495.0,0.5,12,0.9156391851497931,0.04146076549314117
5,2,gini,5495.0,0.5,13,0.9299969676672208,0.04181377945397405
5,2,gini,5495.0,0.5,14,0.9245800854326408,0.04354936251628759
5,2,gini,5495.0,0.5,15,0.9299667569809722,0.041064813417821366
5,2,gini,5495.0,0.5,16,0.9310961898532522,0.03731185709320055
5,2,gini,5495.0,0.5,17,0.9240674902680179,0.03956176125995092
5,2,gini,5495.0,0.5,18,0.9172301715390885,0.034763873510493176
5,2,gini,5495.0,0.5,19,0.9241557411071104,0.043609433067933454
5,2,gini,5495.0,0.5,20,0.9257483136769235,0.040779079150529654
5,2,gini,5495.0,0.5,21,0.9437208259033424,0.03745095787568151
5,2,gini,5495.0,0.5,22,0.9404068745882903,0.02968902302645446
5,2,gini,5495.0,0.5,23,0.9218759555719915,0.0332399897760243
5,2,gini,5495.0,0.5,24,0.9318816598755826,0.032848705441107115
5,2,gini,5495.0,0.5,25,0.9311104188561995,0.027054898896485408
5,2,gini,14728.699999999999,0.5,1,0.5,0.0
5,2,gini,14728.699999999999,0.5,2,0.8654733926474769,0.18764373526309014
5,2,gini,14728.699999999999,0.5,3,0.8645709888983297,0.1873323992589714
5,2,gini,14728.699999999999,0.5,4,0.8011372134779269,0.2267772191913869
5,2,gini,14728.699999999999,0.5,5,0.8001007073945287,0.07371763502588721
5,2,gini,14728.699999999999,0.5,6,0.7223090403289987,0.124139955476306
5,2,gini,14728.699999999999,0.5,7,0.7641831734358677,0.10382342340877518
5,2,gini,14728.699999999999,0.5,8,0.9164424504210287,0.05973963817041941
5,2,gini,14728.699999999999,0.5,9,0.8680376678280488,0.07206138359396667
5,2,gini,14728.699999999999,0.5,10,0.8908929889793246,0.04834263967722944
5,2,gini,14728.699999999999,0.5,11,0.8676858489971385,0.06600413039390289
5,2,gini,14728.699999999999,0.5,12,0.8848103893334738,0.049730509235788777
5,2,gini,14728.699999999999,0.5,13,0.8406581834657629,0.07354692738049486
5,2,gini,14728.699999999999,0.5,14,0.8813933411028103,0.041633508882845255
5,2,gini,14728.699999999999,0.5,15,0.8596121884139503,0.06338404870894207
5,2,gini,14728.699999999999,0.5,16,0.8739015404741034,0.04868026440072575
5,2,gini,14728.699999999999,0.5,17,0.8530761702031613,0.09276038878424649
5,2,gini,14728.699999999999,0.5,18,0.8805982849813091,0.0549922220005491
5,2,gini,14728.699999999999,0.5,19,0.8659058129125977,0.09570500297992049
5,2,gini,14728.699999999999,0.5,20,0.855636020831169,0.06273041363419385
5,2,gini,14728.699999999999,0.5,21,0.8626390601214287,0.06964920539848134
5,2,gini,14728.699999999999,0.5,22,0.8697229160645403,0.040382539491860193
5,2,gini,14728.699999999999,0.5,23,0.8685806001037948,0.06624981185797374
5,2,gini,14728.699999999999,0.5,24,0.8914548258675268,0.07134432240303529
5,2,gini,14728.699999999999,0.5,25,0.8620803515214085,0.06902937030079145
5,2,gini,3161.0,0.7,1,0.5,0.0
5,2,gini,3161.0,0.7,2,0.5,0.0
5,2,gini,3161.0,0.7,3,0.5,0.0
5,2,gini,3161.0,0.7,4,0.5056372549019608,0.017351104483793053
5,2,gini,3161.0,0.7,5,0.5260550297041895,0.07627314110671106
5,2,gini,3161.0,0.7,6,0.5714943303067557,0.06099680855515095
5,2,gini,3161.0,0.7,7,0.5247680485823907,0.06419772891275256
5,2,gini,3161.0,0.7,8,0.6313614029490684,0.10768464736226774
5,2,gini,3161.0,0.7,9,0.672720538706481,0.10670718673611056
5,2,gini,3161.0,0.7,10,0.6301215867297607,0.10147124994021015
5,2,gini,3161.0,0.7,11,0.6510811024509426,0.10583993530072974
5,2,gini,3161.0,0.7,12,0.6682080832692827,0.12052918828310025
5,2,gini,3161.0,0.7,13,0.6652762566818199,0.10211797395283474
5,2,gini,3161.0,0.7,14,0.63366460078059,0.1036618607214965
5,2,gini,3161.0,0.7,15,0.6181371518774024,0.12878857463896975
5,2,gini,3161.0,0.7,16,0.5891330934992655,0.11367215584986905
5,2,gini,3161.0,0.7,17,0.6311045960497891,0.13539417014572372
5,2,gini,3161.0,0.7,18,0.6317151158745004,0.07565299093124238
5,2,gini,3161.0,0.7,19,0.5920825552527689,0.105413628078576
5,2,gini,3161.0,0.7,20,0.6227952193233197,0.1227002358045652
5,2,gini,3161.0,0.7,21,0.666488536551151,0.1336913404351477
5,2,gini,3161.0,0.7,22,0.6300361335620374,0.09707920901022216
5,2,gini,3161.0,0.7,23,0.6426953074601364,0.09857775488458792
5,2,gini,3161.0,0.7,24,0.6271043593304558,0.13650814169994147
5,2,gini,3161.0,0.7,25,0.6069075150382031,0.09847644989607755
5,2,gini,3267.2,0.7,1,0.5,0.0
5,2,gini,3267.2,0.7,2,0.9187619832008285,0.021293814333624813
