max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,5,gini,1215.0,0.1,6,0.7909355667193021,0.09436656806261803
5,5,gini,1215.0,0.1,7,0.7537067649580269,0.09416991790496687
5,5,gini,1215.0,0.1,8,0.7714972757721509,0.07635242016509418
5,5,gini,1974.0000000000005,0.1,1,0.546896197327852,0.11453910716109257
5,5,gini,1974.0000000000005,0.1,2,0.7287413510276243,0.21229359878431742
5,5,gini,1974.0000000000005,0.1,3,0.7540022296358222,0.16181672060623162
5,5,gini,1974.0000000000005,0.1,4,0.7470663266818023,0.14332770971036002
5,5,gini,1974.0000000000005,0.1,5,0.7706897647284862,0.10129953749337457
5,5,gini,1974.0000000000005,0.1,6,0.7276498572768182,0.1234079078374776
5,5,gini,1974.0000000000005,0.1,7,0.7894705838077832,0.08459932979704327
5,5,gini,1974.0000000000005,0.1,8,0.6855351065481144,0.13503184229241147
5,5,gini,2160.0,0.1,1,0.5,0.0
5,5,gini,2160.0,0.1,2,0.531506903509119,0.09821808341325954
5,5,gini,2160.0,0.1,3,0.5623687263297963,0.1287535502440162
5,5,gini,2160.0,0.1,4,0.6459666655782812,0.1537707456284899
5,5,gini,2160.0,0.1,5,0.6538666399853499,0.16024561373323676
5,5,gini,2160.0,0.1,6,0.6455794962101111,0.15557668603237396
5,5,gini,2160.0,0.1,7,0.6882744558875075,0.14805064284593197
5,5,gini,2160.0,0.1,8,0.5992299889348798,0.12225288686631601
5,5,gini,960.0,0.2,1,0.5,0.0
5,5,gini,960.0,0.2,2,0.5275427610197838,0.051840414678820036
5,5,gini,960.0,0.2,3,0.7843780503487399,0.13330136248833838
5,5,gini,960.0,0.2,4,0.8037297283037773,0.09429683939915574
5,5,gini,960.0,0.2,5,0.8324177623701663,0.08122232855502944
5,5,gini,960.0,0.2,6,0.8133153958756265,0.09857962672177956
5,5,gini,960.0,0.2,7,0.7933532897102066,0.10563379907798937
5,5,gini,960.0,0.2,8,0.8495324773427099,0.06431373872433481
5,5,gini,1020.0,0.2,1,0.6389354922694428,0.14278965743116714
5,5,gini,1020.0,0.2,2,0.5773719046753347,0.08490701150100795
5,5,gini,1020.0,0.2,3,0.8754708893722182,0.061046628199055826
5,5,gini,1020.0,0.2,4,0.8783496016615674,0.03977120275365353
5,5,gini,1020.0,0.2,5,0.8816518591616624,0.04442432284658394
5,5,gini,1020.0,0.2,6,0.8139788950331937,0.09706110035524976
5,5,gini,1020.0,0.2,7,0.8345619607774941,0.0671020379663432
5,5,gini,1020.0,0.2,8,0.8204132039166305,0.08872954157479977
5,5,gini,1215.0,0.2,1,0.7884586344871318,0.014201062077177381
5,5,gini,1215.0,0.2,2,0.812042458804737,0.041820402535086794
5,5,gini,1215.0,0.2,3,0.8312072444403598,0.021520512560499486
5,5,gini,1215.0,0.2,4,0.8285336918460293,0.03139650299676732
5,5,gini,1215.0,0.2,5,0.8505728593809243,0.04783555891819251
5,5,gini,1215.0,0.2,6,0.8466093453463366,0.038080191276054304
