max_depth,min_samples_split,criterion,n_options,training_size,threshold,mean
18,2,friedman_mse,100,0.2,31443996,0.9183507160095696
18,2,friedman_mse,100,0.2,54346448,0.9211094791445472
18,2,friedman_mse,100,0.2,54346448,0.9211094791445472
18,2,friedman_mse,100,0.2,86467304,0.920570954239292
18,2,friedman_mse,100,0.2,86467304,0.920570954239292
18,2,friedman_mse,100,0.5,18760656,0.8477263191780844
18,2,friedman_mse,100,0.5,21436619,0.8923664559831483
18,2,friedman_mse,100,0.5,18760656,0.8477263191780844
18,2,friedman_mse,100,0.5,31443996,0.9268310443594971
18,2,friedman_mse,100,0.5,21436619,0.8923664559831483
18,2,friedman_mse,100,0.5,54346448,0.9311895959697848
18,2,friedman_mse,100,0.5,31443996,0.9268310443594971
18,2,friedman_mse,100,0.5,86467304,0.934817196169202
18,2,friedman_mse,100,0.5,18760656,0.8477263191780844
18,2,friedman_mse,100,0.5,54346448,0.9311895959697848
18,2,friedman_mse,100,0.5,21436619,0.8923664559831483
18,2,friedman_mse,100,0.5,86467304,0.934817196169202
18,2,friedman_mse,100,0.5,31443996,0.9268310443594971
18,2,friedman_mse,100,0.5,54346448,0.9311895959697848
18,2,friedman_mse,100,0.5,18760656,0.8477263191780844
18,2,friedman_mse,100,0.5,86467304,0.934817196169202
18,2,friedman_mse,100,0.5,18760656,0.8477263191780844
18,2,friedman_mse,100,0.5,21436619,0.8923664559831483
18,2,friedman_mse,100,0.5,21436619,0.8923664559831483
18,2,friedman_mse,100,0.5,31443996,0.9268310443594971
18,2,friedman_mse,100,0.5,31443996,0.9268310443594971
18,2,friedman_mse,100,0.5,54346448,0.9311895959697848
18,2,friedman_mse,100,0.5,54346448,0.9311895959697848
18,2,friedman_mse,100,0.5,86467304,0.934817196169202
18,2,friedman_mse,100,0.5,86467304,0.934817196169202
18,2,friedman_mse,100,0.7,18760656,0.8525980052411375
18,2,friedman_mse,100,0.7,21436619,0.8870244375694465
18,2,friedman_mse,100,0.7,31443996,0.9253444854057684
18,2,friedman_mse,100,0.7,54346448,0.9329806772215355
18,2,friedman_mse,100,0.7,86467304,0.9321390693666364
18,2,friedman_mse,100,0.7,18760656,0.8525980052411375
18,2,friedman_mse,100,0.7,18760656,0.8525980052411375
18,2,friedman_mse,100,0.7,21436619,0.8870244375694465
18,2,friedman_mse,100,0.7,21436619,0.8870244375694465
18,2,friedman_mse,100,0.7,31443996,0.9253444854057684
18,2,friedman_mse,100,0.7,31443996,0.9253444854057684
18,2,friedman_mse,100,0.7,54346448,0.9329806772215355
18,2,friedman_mse,100,0.7,54346448,0.9329806772215355
18,2,friedman_mse,100,0.7,18760656,0.8525980052411375
18,2,friedman_mse,100,0.7,86467304,0.9321390693666364
18,2,friedman_mse,100,0.7,86467304,0.9321390693666364
18,2,friedman_mse,100,0.7,21436619,0.8870244375694465
18,2,friedman_mse,100,0.7,31443996,0.9253444854057684
18,2,friedman_mse,100,0.7,54346448,0.9329806772215355
18,2,friedman_mse,100,0.7,86467304,0.9321390693666364
18,2,friedman_mse,100,0.7,18760656,0.8525980052411375
18,2,friedman_mse,100,0.7,21436619,0.8870244375694465
18,2,friedman_mse,100,0.7,31443996,0.9253444854057684
18,2,friedman_mse,100,0.7,54346448,0.9329806772215355
18,2,friedman_mse,100,0.7,86467304,0.9321390693666364
18,2,friedman_mse,200,0.1,18760656,0.8234152474487546
18,2,friedman_mse,200,0.1,18760656,0.8234152474487546
18,2,friedman_mse,200,0.1,18760656,0.8234152474487546
18,2,friedman_mse,200,0.1,18760656,0.8234152474487546
18,2,friedman_mse,200,0.1,21436619,0.8843089981174213
18,2,friedman_mse,200,0.1,21436619,0.8843089981174213
18,2,friedman_mse,200,0.1,21436619,0.8843089981174213
18,2,friedman_mse,200,0.1,21436619,0.8843089981174213
18,2,friedman_mse,200,0.1,31443996,0.9058556364572866
18,2,friedman_mse,200,0.1,31443996,0.9058556364572866
18,2,friedman_mse,200,0.1,18760656,0.8234152474487546
18,2,friedman_mse,200,0.1,31443996,0.9058556364572866
18,2,friedman_mse,200,0.1,31443996,0.9058556364572866
18,2,friedman_mse,200,0.1,54346448,0.9129232849890424
18,2,friedman_mse,200,0.1,21436619,0.8843089981174213
18,2,friedman_mse,200,0.1,54346448,0.9129232849890424
18,2,friedman_mse,200,0.1,54346448,0.9129232849890424
18,2,friedman_mse,200,0.1,86467304,0.9085913071483784
18,2,friedman_mse,200,0.1,54346448,0.9129232849890424
18,2,friedman_mse,200,0.1,86467304,0.9085913071483784
18,2,friedman_mse,200,0.1,31443996,0.9058556364572866
18,2,friedman_mse,200,0.1,86467304,0.9085913071483784
18,2,friedman_mse,200,0.1,86467304,0.9085913071483784
18,2,friedman_mse,200,0.1,54346448,0.9129232849890424
18,2,friedman_mse,200,0.1,86467304,0.9085913071483784
18,2,friedman_mse,200,0.2,18760656,0.8417660739740416
18,2,friedman_mse,200,0.2,21436619,0.8840446207583863
18,2,friedman_mse,200,0.2,18760656,0.8417660739740416
18,2,friedman_mse,200,0.2,18760656,0.8417660739740416
18,2,friedman_mse,200,0.2,21436619,0.8840446207583863
18,2,friedman_mse,200,0.2,21436619,0.8840446207583863
18,2,friedman_mse,200,0.2,31443996,0.9163250532006622
18,2,friedman_mse,200,0.2,18760656,0.8417660739740416
18,2,friedman_mse,200,0.2,18760656,0.8417660739740416
18,2,friedman_mse,200,0.2,31443996,0.9163250532006622
18,2,friedman_mse,200,0.2,31443996,0.9163250532006622
18,2,friedman_mse,200,0.2,21436619,0.8840446207583863
18,2,friedman_mse,200,0.2,54346448,0.9184754688762318
18,2,friedman_mse,200,0.2,21436619,0.8840446207583863
18,2,friedman_mse,200,0.2,54346448,0.9184754688762318
18,2,friedman_mse,200,0.2,54346448,0.9184754688762318
18,2,friedman_mse,200,0.2,31443996,0.9163250532006622
18,2,friedman_mse,200,0.2,86467304,0.9186639024900156
18,2,friedman_mse,200,0.2,31443996,0.9163250532006622
18,2,friedman_mse,200,0.2,86467304,0.9186639024900156
18,2,friedman_mse,200,0.2,86467304,0.9186639024900156
18,2,friedman_mse,200,0.2,54346448,0.9184754688762318
18,2,friedman_mse,200,0.2,54346448,0.9184754688762318
18,2,friedman_mse,200,0.2,86467304,0.9186639024900156
18,2,friedman_mse,200,0.2,86467304,0.9186639024900156
18,2,friedman_mse,200,0.5,18760656,0.8557291917570942
18,2,friedman_mse,200,0.5,18760656,0.8557291917570942
18,2,friedman_mse,200,0.5,21436619,0.8903319639318599
18,2,friedman_mse,200,0.5,18760656,0.8557291917570942
18,2,friedman_mse,200,0.5,21436619,0.8903319639318599
18,2,friedman_mse,200,0.5,31443996,0.9274290264128662
18,2,friedman_mse,200,0.5,21436619,0.8903319639318599
18,2,friedman_mse,200,0.5,31443996,0.9274290264128662
18,2,friedman_mse,200,0.5,54346448,0.9324853260273792
18,2,friedman_mse,200,0.5,31443996,0.9274290264128662
18,2,friedman_mse,200,0.5,54346448,0.9324853260273792
18,2,friedman_mse,200,0.5,18760656,0.8557291917570942
18,2,friedman_mse,200,0.5,86467304,0.9304129212069564
18,2,friedman_mse,200,0.5,54346448,0.9324853260273792
18,2,friedman_mse,200,0.5,86467304,0.9304129212069564
18,2,friedman_mse,200,0.5,21436619,0.8903319639318599
18,2,friedman_mse,200,0.5,86467304,0.9304129212069564
18,2,friedman_mse,200,0.5,31443996,0.9274290264128662
18,2,friedman_mse,200,0.5,18760656,0.8557291917570942
18,2,friedman_mse,200,0.5,54346448,0.9324853260273792
18,2,friedman_mse,200,0.5,21436619,0.8903319639318599
18,2,friedman_mse,200,0.5,86467304,0.9304129212069564
18,2,friedman_mse,200,0.5,31443996,0.9274290264128662
18,2,friedman_mse,200,0.5,54346448,0.9324853260273792
18,2,friedman_mse,200,0.5,86467304,0.9304129212069564
18,2,friedman_mse,200,0.7,18760656,0.8612780909965159
18,2,friedman_mse,200,0.7,18760656,0.8612780909965159
18,2,friedman_mse,200,0.7,21436619,0.8939140152029033
18,2,friedman_mse,200,0.7,21436619,0.8939140152029033
18,2,friedman_mse,200,0.7,18760656,0.8612780909965159
18,2,friedman_mse,200,0.7,31443996,0.9261645505414012
18,2,friedman_mse,200,0.7,31443996,0.9261645505414012
18,2,friedman_mse,200,0.7,21436619,0.8939140152029033
18,2,friedman_mse,200,0.7,54346448,0.930900225554064
18,2,friedman_mse,200,0.7,54346448,0.930900225554064
18,2,friedman_mse,200,0.7,18760656,0.8612780909965159
18,2,friedman_mse,200,0.7,31443996,0.9261645505414012
18,2,friedman_mse,200,0.7,86467304,0.9373747269235548
18,2,friedman_mse,200,0.7,21436619,0.8939140152029033
18,2,friedman_mse,200,0.7,86467304,0.9373747269235548
18,2,friedman_mse,200,0.7,54346448,0.930900225554064
18,2,friedman_mse,200,0.7,31443996,0.9261645505414012
18,2,friedman_mse,200,0.7,86467304,0.9373747269235548
18,2,friedman_mse,200,0.7,54346448,0.930900225554064
18,2,friedman_mse,200,0.7,86467304,0.9373747269235548
18,2,friedman_mse,200,0.7,18760656,0.8612780909965159
18,2,friedman_mse,200,0.7,21436619,0.8939140152029033
18,2,friedman_mse,200,0.7,31443996,0.9261645505414012
18,2,friedman_mse,200,0.7,54346448,0.930900225554064
18,2,friedman_mse,200,0.7,86467304,0.9373747269235548
18,2,friedman_mse,300,0.1,18760656,0.8376452947498918
18,2,friedman_mse,300,0.1,18760656,0.8376452947498918
18,2,friedman_mse,300,0.1,21436619,0.8729305628940361
18,2,friedman_mse,300,0.1,21436619,0.8729305628940361
